Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
Skynet,FR,18,26,82.66.141.146,hel59-1-82-66-141-146.fbx.proxad.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
SkyNet,US,356,1,96.254.123.123,static-96-254-123-123.tampfl.fios.verizon.net,9090,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
Skynet1,IT,0,0,78.13.70.62,dynamic-adsl-78-13-70-62.clienti.tiscali.it,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
slavy76,FR,11,0,83.196.230.131,ADijon-153-1-15-131.w83-196.abo.wanadoo.fr,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
SleepTillNoon,AT,1,9,81.10.194.165,cm194-165.liwest.at,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
slendersuzy,US,2,9,69.164.197.36,hunter.nrbelltest.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
slush2beagle,CZ,43,2,86.49.3.230,ip-86-49-3-230.net.upcbroadband.cz,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux armv7l,0,0
SmallTorKServer,SK,1,0,92.245.194.234,92-245-194-234.nr.satronet.sk,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
SMOKExRA,UA,0,0,178.95.85.70,70-85-95-178.pool.ukrtel.net,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.22 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
SMuRooty,CH,38,0,94.126.17.223,blutvampir.com,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
snIP3r,DE,7,0,87.175.248.157,p57AFF89D.dip.t-dialin.net,9002,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
snIP3r2,DE,42,0,85.214.54.254,it-wagner.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.22 on Linux i686,0,0
SNS1ExitNode,US,5,19,74.207.254.235,tor-node.shados.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
SoftPower,US,2,0,198.202.25.251,198-202-25-251-wa.client.cet.com,4031,None,0,1,1,0,1,0,1,1,0,Tor 0.2.0.35 on Linux x86_64,0,0
SolARIS,IT,0,0,79.52.4.93,host93-4-dynamic.52-79-r.retail.telecomitalia.it,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.24 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
soltys,UA,282,4,94.244.157.74,94.244.157.74.nash.net.ua,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
somegempaihost,DE,43,3,217.20.127.15,Ha.des,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.0.35 on Linux i686,0,0
Someone,US,8,1,69.138.223.116,c-69-138-223-116.hsd1.va.comcast.net,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
somerandomstuff,FI,13,7,80.81.183.167,jooei.mpoli.fi,64430,64431,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
sork,DE,10,2,188.104.141.210,188.104.141.210,11011,11022,0,0,1,0,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
soul1,FI,6,3,85.188.1.121,soul1.he.fi,7539,None,0,0,1,0,1,1,1,1,0,Tor 0.2.0.35 on Linux x86_64,0,0
spade,DE,70,90,188.40.20.202,vps202.we-host.it,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
spanningtree,US,37,62,131.128.160.244,131.128.160.244,2057,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.13-alpha (git-feb8c1b5f67f2c6f) on Linux x86_64,0,0
spazteek,US,0,0,74.243.100.90,adsl-243-100-90.sav.bellsouth.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
SpbElephant,RU,32,14,195.10.205.34,relay.tsscom.ru,80,443,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on FreeBSD amd64,0,0
SpecTor,US,28,0,69.164.195.171,li110-171.members.linode.com,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
speekfree,ID,51,18,203.217.173.146,145.d-104.ddc.sw3.jkt.imediabiz.com,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.15-alpha (git-1f81474b2eaa1600) on Linux i686,0,0
spfTOR1,DE,2071,7,87.118.104.203,spftor1.privacyfoundation.de,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
spfTOR2,DE,2362,36,62.141.58.13,spftor2.privacyfoundation.de,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
sphere,GB,1,22,212.159.112.196,hexwab.plus.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
SpiderNet,DE,1,0,92.230.137.245,g230137245.adsl.alicedsl.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Spoooon,US,3,1,68.170.181.33,dsl-68-170-181-33.dhcp.cruzio.com,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.25 on Darwin i386,0,0
springonionnoname,GB,1,0,109.155.13.16,host109-155-13-16.range109-155.btcentralplus.com,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.25 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
sprockets,DE,4686,2,188.72.225.172,188-72-225-172.local,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.16-alpha (git-61e0079ab25db6c3) on Linux x86_64,0,0
squarcio,FR,1,0,90.14.168.143,AMontpellier-259-1-57-143.w90-14.abo.wanadoo.fr,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
ssail,FR,204,1,87.98.218.65,ks36428.kimsufi.com,9001,9030,0,0,1,1,1,0,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
SST2002,DE,6,0,84.171.36.53,p54AB2435.dip0.t-ipconnect.de,448,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows XP Service Pack 3 [workstation],0,0
SST2003,DE,53,0,79.246.155.250,p4FF69BFA.dip.t-dialin.net,448,9030,0,1,1,1,1,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows Server 2003 Service Pack 2 [server],0,0
st0nerhenge,GB,1995,1,83.170.92.9,server51262.uk2net.com,8080,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.16-alpha (git-61e0079ab25db6c3) on Linux x86_64,0,0
staanii,FR,685,17,87.98.172.118,tor-proxy.motololo.fr,443,4778,0,0,1,1,1,1,1,1,1,Tor 0.2.0.35 on Linux i686,0,0
stacksfr,FR,486,0,91.121.64.197,ks25455.kimsufi.com,9001,9030,0,0,0,0,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
stargrave,RU,503,3,79.120.86.20,stargrave.org,9090,9091,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Linux armv5tel,0,0
Starland,US,5,3,96.40.147.183,96-40-147-183.dhcp.mtpk.ca.charter.com,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
startWW3,CA,1,1,24.78.10.248,S0106001e58a84be2.wp.shawcable.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
starwolf,US,280,53,204.74.215.131,204-74-215-131.take2hosting.com,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.22 on Linux x86_64,0,0
StasiFuckOff,DE,235,30,78.46.105.209,static.209.105.46.78.clients.your-server.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
staylamayla,DE,0,0,77.21.172.100,77-21-172-100-dynip.superkabel.de,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Stellar,CA,7,3,70.74.229.118,S010600163686e603.ed.shawcable.net,1024,10240,0,0,1,0,1,0,1,1,1,Tor 0.2.1.25 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
STHnet,SE,19,16,217.208.70.200,h200n2fls33o891.telia.com,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
storm,SE,13,0,81.236.178.47,h47n3-m-hy-gr100.ias.bredband.telia.com,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
stormshaker,AU,6,1,118.210.48.53,ppp118-210-48-53.lns20.adl2.internode.on.net,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
strambolini,US,2,2,98.188.113.71,wsip-98-188-113-71.ks.ks.cox.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i586,0,0
streuspeicher,DE,56,10,88.198.81.46,tor.streuspeicher.de,443,37,0,1,1,1,1,1,1,1,1,Tor 0.2.0.35 on Linux i686,0,0
stuidtyix,FR,0,0,84.98.53.85,85.53.98-84.rev.gaoland.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
subdo,CA,3,2,64.118.21.221,dsl-rb-64-118-21-221.wtccommunications.ca,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.0.35 on Linux i686,0,0
suckingdry,SE,97,15,85.227.152.27,c-1b98e355.114-502-64736c14.cust.bredbandsbolaget.se,6547,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Windows Server 2003 Service Pack 2 [server] {terminal services- single user} {terminal services},0,0
suddaby,US,2,0,207.192.72.33,suddaby.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
sufw,AU,6,0,118.209.220.41,ppp118-209-220-41.lns20.mel6.internode.on.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
SunnySmile,DE,2,3,178.25.182.42,178-25-182-42-dynip.superkabel.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.0.35 on Linux x86_64,0,0
SuperDave,US,1783,57,174.123.134.91,5b.86.7bae.static.theplanet.com,995,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on FreeBSD amd64,0,0
SuperDuperMassRelay,CA,8,99,99.237.242.143,CPE0015e978f141-CM00080d407a83.cpe.net.cable.rogers.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Superschnickel,US,11,6,174.56.102.214,c-174-56-102-214.hsd1.nm.comcast.net,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
superunknown,US,21,0,108.7.200.170,pool-108-7-200-170.bstnma.fios.verizon.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,1,0
SupportWikiLeaks,DE,8,8,213.9.93.174,vbox93174.hkn.net,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.13-alpha (git-a3db6300225c5f34) on Linux x86_64,0,0
svrmarty,AT,9,16,85.126.48.6,85-126-48-6.work.xdsl-line.inode.at,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.1.25 on Linux i686,0,0
SwedishBikiniTeam,SE,483,2,95.143.193.145,95.143.193.145,8008,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.16-alpha (git-61e0079ab25db6c3) on Linux x86_64,0,0
swetzsupertor,SE,591,80,95.143.192.45,95.143.192.45,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Windows Server 2003 Service Pack 2 [server] {terminal services- single user} {terminal services},0,0
SwissTorHelp,DE,0,0,95.88.185.23,95-88-185-23-dynip.superkabel.de,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows Vista Service Pack 2 [workstation],0,0
SwissTorHelp,CH,360,1,80.218.145.226,80-218-145-226.dclient.hispeed.ch,80,443,0,0,1,1,1,0,1,1,1,Tor 0.2.3.0-alpha-dev (git-50720a9a4f8ea443) on Linux x86_64,0,0
swoon,NO,49,1,84.202.66.73,73.66.202.84.customer.cdi.no,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on Windows 7  [workstation],0,0
swopusa,US,19,0,97.107.130.179,plm.swopusa.org,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
sykotikRO,RO,13,14,188.241.247.8,flamberge.sykotik.org,9500,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.15-alpha-dev (git-277295efc1689d6c) on Linux i686,0,0
sykotikUS2,US,74,12,69.195.131.120,dns001.stl-us.serverminds.net.131.195.69.in-addr.arpa,9500,9501,0,0,1,1,0,1,1,1,1,Tor 0.2.2.16-alpha (git-61e0079ab25db6c3) on Linux i686,0,0
SymphonicTonic,GB,0,0,82.35.106.52,cpc2-dals6-0-0-cust563.hari.cable.virginmedia.com,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
syntrips,IT,0,0,79.30.79.5,host5-79-dynamic.30-79-r.retail.telecomitalia.it,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.25 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
sysrqalt,US,4,1,67.171.176.91,c-67-171-176-91.hsd1.or.comcast.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
T0r3r0,IT,29,7,88.149.159.74,88-149-159-74.vps.virtuo.it,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
t1t0,IT,11,1,151.66.41.152,151.66.41.152,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
t7,FR,6,116,82.228.252.20,gna.phonk.net,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.0.34 (r18423) on Linux ppc,0,0
t7,SE,4,1,81.237.195.116,81-237-195-116-no16.tbcn.telia.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
tallicska,HU,14,1,86.101.5.71,catv-86-101-5-71.catv.broadband.hu,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
tango,FI,4,1,130.234.184.151,a22.tango.jyu.fi,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux armv5tel,0,0
tarnover,DE,8,0,81.169.169.119,4gh.eu,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
tatooine,DE,13,0,91.22.67.248,p5B1643F8.dip.t-dialin.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.15-alpha (git-eba3f37f17a2af4f) on FreeBSD i386,0,0
TaurNuFuin,DE,109,0,93.232.1.196,p5DE801C4.dip0.t-ipconnect.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
tawny,NL,3,11,82.93.181.15,a82-93-181-15.adsl.xs4all.nl,4001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
tdxchg,DE,11,66,89.149.207.172,tdxchg.insc.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on FreeBSD i386,0,0
teacherken,US,4,0,208.127.169.95,netblock-208-127-169-95.dslextreme.com,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Teddy,BG,0,0,77.78.158.184,184-158.lulin-net.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
tednugent,SE,26,5,85.228.240.110,c-6ef0e455.19-30-64736c10.cust.bredbandsbolaget.se,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
Teich1,DE,9,1,87.106.82.46,s15321456.onlinehome-server.info,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
Temp,RU,2,0,194.220.28.42,mail1.specta.ru,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.21 on Linux i686,0,0
TemporaryName,US,1216,27,174.138.169.222,174.138.169.222,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
tesssssla,US,4,0,74.238.240.47,adsl-074-238-240-047.sip.lft.bellsouth.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
TesterZero,US,46,3,65.31.42.18,cpe-65-31-42-18.woh.res.rr.com,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.25 on Darwin i386,0,0
testhostedA,DE,4322,45,212.227.101.236,hosted.remote-shell.net,9002,None,0,1,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
TestTorrelay,RU,354,1,188.187.139.151,net139.187.188-151.yoladom.ru,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Windows Server 2003 Service Pack 2 [server] {enterprise} {terminal services},0,0
tetrapak,FR,3,0,90.53.213.113,ALyon-258-1-110-113.w90-53.abo.wanadoo.fr,21374,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
teunTest,NL,545,3,137.56.163.117,torserver.uvt.nl,11375,11376,0,0,1,0,1,1,1,1,1,Tor 0.2.2.16-alpha (git-04ed53b25b260ea7) on Linux i686,0,0
teunTest1,NL,2682,3,137.56.163.117,torserver.uvt.nl,11374,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.16-alpha (git-04ed53b25b260ea7) on Linux i686,0,0
tgvOnionRouter,FR,32,50,78.225.149.28,alo33-3-78-225-149-28.fbx.proxad.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.8-alpha (git-ff88bc7db8edeb29) on Linux i686,0,0
theblacksun,US,28,45,74.88.34.202,ool-4a5822ca.dyn.optonline.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
tHEdARKSIDE,PL,2,3,89.231.110.112,host-89-231-110-112.warszawa.mm.pl,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i586,0,0
thegoddamnpenisblue,US,985,40,69.71.222.187,69.71.222.187,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.0.34 (r18423) on FreeBSD i386,0,0
TheHomeOffice,GB,5,38,80.68.85.45,thehomeoffice.lostinthenoise.net,8080,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.13-alpha (git-a3db6300225c5f34) on Linux i686,0,0
TheKrunkNode,US,849,2,71.170.112.247,pool-71-170-112-247.dllstx.fios.verizon.net,9001,80,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
TheNamelessOne,DE,48,0,78.47.226.40,static.40.226.47.78.clients.your-server.de,9090,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
theophysicsatunikn,DE,209,108,134.34.147.22,athene.physik.uni-konstanz.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
ThePilgrimsTor,GB,6,12,86.26.23.207,cpc2-oxfd19-2-0-cust974.4-3.cable.virginmedia.com,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.1.25 on Linux i686,0,0
theprocess,US,32,1,74.208.223.43,www.process.org,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
theseed,US,47,14,24.250.133.107,ip24-250-133-107.ga.at.cox.net,9051,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.15-alpha on Linux armv5tel,0,0
thewallgazer,US,29,0,66.227.157.94,66-227-157-94.dhcp.bycy.mi.charter.com,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
thisisanedit,CA,19,34,24.84.35.88,S010600259c602b79.vc.shawcable.net,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.1.26 on FreeBSD amd64,0,0
thistorserver555333,US,122,22,66.146.193.29,otter.dredel.com,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
thor,AU,0,0,123.243.238.214,123-243-238-214.static.tpgi.com.au,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.25 on Windows 'Longhorn' Service Pack 2 [workstation] {terminal services- single user},0,0
thor,DE,504,0,93.218.98.108,p5DDA626C.dip.t-dialin.net,9321,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
THOR01,DE,6,77,93.186.170.149,93.186.170.149,5901,None,0,1,1,0,1,1,1,1,0,Tor 0.2.0.35 on Linux i686,0,0
ThorSwarm,FR,18,1,83.193.220.43,ABayonne-152-1-46-43.w83-193.abo.wanadoo.fr,9451,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
Thunderbird,DE,4,0,80.139.145.115,p508B9173.dip0.t-ipconnect.de,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.1.26 on Linux i686,0,0
tic,SE,12,2,80.217.207.93,c80-217-207-93.bredband.comhem.se,49202,49203,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
TickleMeElmo,US,292,1,70.184.237.31,wsip-70-184-237-31.ks.ks.cox.net,443,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
TIFLUC,FR,38,0,82.248.254.21,lns-bzn-29-82-248-254-21.adsl.proxad.net,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.26 on Darwin i386,0,0
tiger,DK,1,14,87.50.6.10,x1-6-00-1e-2a-84-76-40.k805.webspeed.dk,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
tincan,DE,4,10,91.64.218.143,91-64-218-143-dynip.superkabel.de,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.0.34 (r18423) on Linux i686,0,0
TinyTurtle,TR,41,246,217.116.195.24,217.116.195.24,9101,None,0,1,1,1,1,1,1,1,0,Tor 0.2.1.22 on Linux i686,0,0
tisiphone,US,43,56,216.218.223.116,tor.persephoneslair.org,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
tlfmachineno1,DE,0,0,91.3.114.70,p5B037246.dip.t-dialin.net,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
toerness,US,2,27,69.207.148.170,cpe-69-207-148-170.rochester.res.rr.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.26 on FreeBSD amd64,0,0
ToileLibre,FR,39,4,195.88.84.59,tor.toile-libre.net,9090,9091,0,0,1,0,0,1,1,1,1,Tor 0.2.1.25 on Linux x86_64,0,0
TolFuin,DE,406,122,84.19.167.46,mithlond.lindon.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
TommysTorServer,DE,59,5,85.14.198.50,85.14.198.50.anonymous.tor,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
tomtchance,DE,0,0,95.223.5.80,ip-95-223-5-80.unitymediagroup.de,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.26 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
tomzx44,FR,0,0,77.195.169.238,238.169.195-77.rev.gaoland.net,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.0.35 on Windows 'Longhorn' Service Pack 1 [workstation] {personal} {terminal services- single user},0,0
Tonga,NL,3374,6,82.94.251.203,test-203.cypherpunks.to,443,80,1,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
tonguetwister,US,1,0,209.169.66.212,conr-adsl-209-169-66-212.consolidated.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.20 on Linux i686,0,0
TooFewSecrets,US,83,9,98.142.9.254,Joybubbles.SetecAstronomy.ORG,443,53,0,0,1,1,1,1,1,1,1,Tor 0.2.0.35 on Linux x86_64,0,0
TOOMANYSECRETS,US,14,0,74.82.57.7,Whistler.SetecAstronomy.org,443,8080,0,0,1,0,1,0,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
TooManySucrets,US,284,7,173.0.48.97,bishop.setecastronomy.org,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.1.26 on Linux x86_64,0,0
TooMuchFreeTime,EG,24,1,196.46.191.110,scrabble.SetecAstronomy.ORG,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.0.35 on Linux x86_64,0,0
Toor19781992,DE,0,0,84.182.172.60,p54B6AC3C.dip.t-dialin.net,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Topgun94000,FR,1,3,88.182.128.9,vit94-8-88-182-128-9.fbx.proxad.net,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.26 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
tor,CA,1,0,216.194.109.30,ip-216-194-109-30.wildroseinternet.ca,15642,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
tor,FR,0,0,90.58.247.249,AReims-552-1-8-249.w90-58.abo.wanadoo.fr,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
tor13,CH,7,2,84.74.170.75,84-74-170-75.dclient.hispeed.ch,50005,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux x86_64,0,0
tor1rufus,US,10,52,209.240.71.9,maguro.rufus.net,9001,9002,0,0,1,0,1,1,1,1,1,Tor 0.2.1.26 on FreeBSD i386,0,0
tor26,AT,250,8,86.59.21.38,tor.noreply.org,443,80,1,0,1,0,1,1,1,1,1,Tor 0.2.2.16-alpha (git-04ed53b25b260ea7) on Linux x86_64,0,0
TOR2fm1,DE,1,0,178.203.134.192,ip-178-203-134-192.unitymediagroup.de,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
tor4liberty,DE,2,1,92.51.161.84,www.nuuz.at,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.26 on Linux i686,0,0
